[2023-04-10 21:08:52,297][classifier.py][line:149][INFO] Start training classifier......
[2023-04-10 21:08:52,311][classifier.py][line:184][INFO] Epoch:[1/600]	 loss=2.39910	 acc=0.074
[2023-04-10 21:08:52,319][classifier.py][line:184][INFO] Epoch:[2/600]	 loss=2.30480	 acc=0.148
[2023-04-10 21:08:52,326][classifier.py][line:184][INFO] Epoch:[3/600]	 loss=2.31857	 acc=0.185
[2023-04-10 21:08:52,334][classifier.py][line:184][INFO] Epoch:[4/600]	 loss=2.29325	 acc=0.111
[2023-04-10 21:08:52,342][classifier.py][line:184][INFO] Epoch:[5/600]	 loss=2.34977	 acc=0.111
[2023-04-10 21:08:52,350][classifier.py][line:184][INFO] Epoch:[6/600]	 loss=2.28863	 acc=0.111
[2023-04-10 21:08:52,358][classifier.py][line:184][INFO] Epoch:[7/600]	 loss=2.19166	 acc=0.296
[2023-04-10 21:08:52,365][classifier.py][line:184][INFO] Epoch:[8/600]	 loss=2.12570	 acc=0.370
[2023-04-10 21:08:52,373][classifier.py][line:184][INFO] Epoch:[9/600]	 loss=2.16276	 acc=0.222
[2023-04-10 21:08:52,381][classifier.py][line:184][INFO] Epoch:[10/600]	 loss=2.19445	 acc=0.185
[2023-04-10 21:08:52,389][classifier.py][line:184][INFO] Epoch:[11/600]	 loss=2.13635	 acc=0.222
[2023-04-10 21:08:52,396][classifier.py][line:184][INFO] Epoch:[12/600]	 loss=2.11900	 acc=0.296
[2023-04-10 21:08:52,404][classifier.py][line:184][INFO] Epoch:[13/600]	 loss=2.15185	 acc=0.222
[2023-04-10 21:08:52,412][classifier.py][line:184][INFO] Epoch:[14/600]	 loss=2.09258	 acc=0.296
[2023-04-10 21:08:52,420][classifier.py][line:184][INFO] Epoch:[15/600]	 loss=2.07398	 acc=0.296
[2023-04-10 21:08:52,428][classifier.py][line:184][INFO] Epoch:[16/600]	 loss=2.04483	 acc=0.370
[2023-04-10 21:08:52,435][classifier.py][line:184][INFO] Epoch:[17/600]	 loss=1.99555	 acc=0.444
[2023-04-10 21:08:52,443][classifier.py][line:184][INFO] Epoch:[18/600]	 loss=1.96559	 acc=0.481
[2023-04-10 21:08:52,451][classifier.py][line:184][INFO] Epoch:[19/600]	 loss=1.89244	 acc=0.667
[2023-04-10 21:08:52,458][classifier.py][line:184][INFO] Epoch:[20/600]	 loss=1.97000	 acc=0.407
[2023-04-10 21:08:52,466][classifier.py][line:184][INFO] Epoch:[21/600]	 loss=1.93354	 acc=0.519
[2023-04-10 21:08:52,474][classifier.py][line:184][INFO] Epoch:[22/600]	 loss=1.88087	 acc=0.556
[2023-04-10 21:08:52,482][classifier.py][line:184][INFO] Epoch:[23/600]	 loss=1.83765	 acc=0.593
[2023-04-10 21:08:52,489][classifier.py][line:184][INFO] Epoch:[24/600]	 loss=1.88029	 acc=0.481
[2023-04-10 21:08:52,497][classifier.py][line:184][INFO] Epoch:[25/600]	 loss=1.75846	 acc=0.704
[2023-04-10 21:08:52,505][classifier.py][line:184][INFO] Epoch:[26/600]	 loss=1.67320	 acc=0.815
[2023-04-10 21:08:52,512][classifier.py][line:184][INFO] Epoch:[27/600]	 loss=1.72957	 acc=0.704
[2023-04-10 21:08:52,520][classifier.py][line:184][INFO] Epoch:[28/600]	 loss=1.70122	 acc=0.704
[2023-04-10 21:08:52,528][classifier.py][line:184][INFO] Epoch:[29/600]	 loss=1.70372	 acc=0.704
[2023-04-10 21:08:52,535][classifier.py][line:184][INFO] Epoch:[30/600]	 loss=1.75353	 acc=0.593
[2023-04-10 21:08:52,543][classifier.py][line:184][INFO] Epoch:[31/600]	 loss=1.65987	 acc=0.778
[2023-04-10 21:08:52,551][classifier.py][line:184][INFO] Epoch:[32/600]	 loss=1.73542	 acc=0.704
[2023-04-10 21:08:52,558][classifier.py][line:184][INFO] Epoch:[33/600]	 loss=1.59129	 acc=0.852
[2023-04-10 21:08:52,566][classifier.py][line:184][INFO] Epoch:[34/600]	 loss=1.57385	 acc=0.741
[2023-04-10 21:08:52,575][classifier.py][line:184][INFO] Epoch:[35/600]	 loss=1.60598	 acc=0.778
