[2023-04-10 21:33:31,621][classifier.py][line:149][INFO] Start training classifier......
[2023-04-10 21:33:31,635][classifier.py][line:184][INFO] Epoch:[1/300]	 loss=2.35713	 acc=0.074
[2023-04-10 21:33:31,642][classifier.py][line:184][INFO] Epoch:[2/300]	 loss=2.33098	 acc=0.111
[2023-04-10 21:33:31,649][classifier.py][line:184][INFO] Epoch:[3/300]	 loss=2.38588	 acc=0.000
[2023-04-10 21:33:31,657][classifier.py][line:184][INFO] Epoch:[4/300]	 loss=2.30978	 acc=0.074
[2023-04-10 21:33:31,664][classifier.py][line:184][INFO] Epoch:[5/300]	 loss=2.27688	 acc=0.185
[2023-04-10 21:33:31,671][classifier.py][line:184][INFO] Epoch:[6/300]	 loss=2.24119	 acc=0.185
[2023-04-10 21:33:31,678][classifier.py][line:184][INFO] Epoch:[7/300]	 loss=2.22252	 acc=0.148
[2023-04-10 21:33:31,686][classifier.py][line:184][INFO] Epoch:[8/300]	 loss=2.16766	 acc=0.148
[2023-04-10 21:33:31,693][classifier.py][line:184][INFO] Epoch:[9/300]	 loss=2.16882	 acc=0.222
[2023-04-10 21:33:31,701][classifier.py][line:184][INFO] Epoch:[10/300]	 loss=2.15021	 acc=0.296
[2023-04-10 21:33:31,708][classifier.py][line:184][INFO] Epoch:[11/300]	 loss=2.18664	 acc=0.222
[2023-04-10 21:33:31,715][classifier.py][line:184][INFO] Epoch:[12/300]	 loss=2.16707	 acc=0.296
[2023-04-10 21:33:31,723][classifier.py][line:184][INFO] Epoch:[13/300]	 loss=2.17902	 acc=0.259
[2023-04-10 21:33:31,730][classifier.py][line:184][INFO] Epoch:[14/300]	 loss=2.12774	 acc=0.333
[2023-04-10 21:33:31,738][classifier.py][line:184][INFO] Epoch:[15/300]	 loss=2.14779	 acc=0.259
[2023-04-10 21:33:31,745][classifier.py][line:184][INFO] Epoch:[16/300]	 loss=2.13231	 acc=0.296
[2023-04-10 21:33:31,752][classifier.py][line:184][INFO] Epoch:[17/300]	 loss=2.08886	 acc=0.370
[2023-04-10 21:33:31,760][classifier.py][line:184][INFO] Epoch:[18/300]	 loss=2.05646	 acc=0.370
[2023-04-10 21:33:31,767][classifier.py][line:184][INFO] Epoch:[19/300]	 loss=2.05178	 acc=0.407
[2023-04-10 21:33:31,775][classifier.py][line:184][INFO] Epoch:[20/300]	 loss=2.00306	 acc=0.519
[2023-04-10 21:33:31,782][classifier.py][line:184][INFO] Epoch:[21/300]	 loss=2.03242	 acc=0.407
[2023-04-10 21:33:31,789][classifier.py][line:184][INFO] Epoch:[22/300]	 loss=2.00445	 acc=0.556
[2023-04-10 21:33:31,797][classifier.py][line:184][INFO] Epoch:[23/300]	 loss=1.95878	 acc=0.556
[2023-04-10 21:33:31,804][classifier.py][line:184][INFO] Epoch:[24/300]	 loss=1.90309	 acc=0.704
[2023-04-10 21:33:31,812][classifier.py][line:184][INFO] Epoch:[25/300]	 loss=1.91407	 acc=0.667
