3/mnist_4021-3.png,3
8/mnist_1063-8.png,8
4/mnist_1700-4.png,4
6/mnist_3985-6.png,6
2/mnist_4902-2.png,2
1/mnist_6556-1.png,1
0/mnist_4596-0.png,0
5/mnist_3971-5.png,5
9/mnist_1276-9.png,9
7/mnist_3878-7.png,7
